Time	Sin	Left_Hand_X	Right_Hand_X	Left_Hand_Y	Right_Hand_Y	Left_Grip	Right_Grip
8.96	0.041875654	26.46857143	18.43428571	15.5	14.5	500	500
8.964	0.037690183	26.46857143	18.43428571	15.5	14.5	500	500
8.968	0.03350405	26.46857143	18.43428571	15.5	14.5	500	500
8.972	0.02931733	26.46857143	18.43428571	15.5	14.5	500	500
8.976	0.025130095	26.46857143	18.43428571	15.5	14.5	500	500
8.98	0.02094242	26.46857143	18.43428571	15.5	14.5	500	500
8.984	0.016754377	26.46857143	18.43428571	15.5	14.5	500	500
8.988	0.01256604	26.46857143	18.43428571	15.5	14.5	500	500
8.992	0.008377482	26.46857143	18.43428571	15.5	14.5	500	500
8.996	0.004188778	26.46857143	18.43428571	15.5	14.5	500	500
9	3.67394E-16	26.46857143	18.43428571	15.5	14.5	500	500
9.004	-0.004188778	26.46857143	18.43428571	15.5	14.5	500	500
9.008	-0.008377482	26.46857143	18.43428571	15.5	14.5	500	500
9.012	-0.01256604	26.46857143	18.43428571	15.5	14.5	500	500
9.016	-0.016754377	26.46857143	18.43428571	15.5	14.5	500	500
9.02	-0.02094242	26.46857143	18.43428571	15.5	14.5	500	500
9.024	-0.025130095	26.46857143	18.43428571	15.5	14.5	500	500
9.028	-0.02931733	26.46857143	18.43428571	15.5	14.5	500	500
9.032	-0.03350405	26.46857143	18.43428571	15.5	14.5	500	500
9.036	-0.037690183	26.46857143	18.43428571	15.5	14.5	500	500
9.04	-0.041875654	26.46857143	18.43428571	15.5	14.5	500	500
9.044	-0.04606039	26.46857143	18.43428571	15.5	14.5	500	500
9.048	-0.050244318	26.46857143	18.43428571	15.5	14.5	500	500
9.052	-0.054427365	26.46857143	18.43428571	15.5	14.5	500	500
9.056	-0.058609456	26.46857143	18.43428571	15.5	14.5	500	500
9.06	-0.06279052	26.46857143	18.43428571	15.5	14.5	500	500
9.064	-0.066970481	26.46857143	18.43428571	15.5	14.5	500	500
9.068	-0.071149267	26.46857143	18.43428571	15.5	14.5	500	500
9.072	-0.075326806	26.46857143	18.43428571	15.5	14.5	500	500
9.076	-0.079503022	26.46857143	18.43428571	15.5	14.5	500	500
9.08	-0.083677843	26.46857143	18.43428571	15.5	14.5	500	500
9.084	-0.087851197	26.46857143	18.43428571	15.5	14.5	500	500
9.088	-0.092023008	26.46857143	18.43428571	15.5	14.5	500	500
9.092	-0.096193205	26.46857143	18.43428571	15.5	14.49819143	500	0
9.096	-0.100361715	26.46857143	18.44571429	15.5	14.47735768	500	0
9.1	-0.104528463	26.46857143	18.45714286	15.5	14.45653311	500	0
9.104	-0.108693378	26.46857143	18.46857143	15.5	14.43571808	500	0
9.108	-0.112856385	26.46857143	18.48	15.5	14.41491294	500	0
9.112	-0.117017412	26.46857143	18.49142857	15.5	14.39411807	500	0
9.116	-0.121176386	26.46857143	18.50285714	15.5	14.37333383	500	0
9.12	-0.125333234	26.46857143	18.51428571	15.5	14.35256059	500	0
9.124	-0.129487882	26.46857143	18.52571429	15.5	14.33179871	500	0
9.128	-0.133640259	26.46857143	18.53714286	15.5	14.31104855	500	0
9.132	-0.137790291	26.46857143	18.54857143	15.5	14.29031048	500	0
9.136	-0.141937905	26.46857143	18.56	15.5	14.26958486	500	0
9.14	-0.146083029	26.46857143	18.57142857	15.5	14.24887205	500	0
9.144	-0.150225589	26.46857143	18.58285714	15.5	14.22817243	500	0
9.148	-0.154365514	26.46857143	18.59428571	15.5	14.20748635	500	0
9.152	-0.15850273	26.46857143	18.60571429	15.5	14.18681417	500	0
9.156	-0.162637165	26.46857143	18.61714286	15.5	14.16615627	500	0
9.16	-0.166768747	26.46857143	18.62857143	15.5	14.14551299	500	0
9.164	-0.170897402	26.46857143	18.64	15.5	14.12488471	500	0
9.168	-0.175023059	26.46857143	18.65142857	15.5	14.10427178	500	0
9.172	-0.179145645	26.46857143	18.66285714	15.5	14.08367456	500	0
9.176	-0.183265088	26.46857143	18.67428571	15.5	14.06309343	500	0
9.18	-0.187381315	26.46857143	18.68571429	15.5	14.04252873	500	0
9.184	-0.191494254	26.46857143	18.69714286	15.5	14.02198083	500	0
9.188	-0.195603833	26.46857143	18.70857143	15.5	14.0014501	500	0
9.192	-0.199709981	26.46857143	18.72	15.5	13.98093688	500	0
9.196	-0.203812624	26.46857143	18.73142857	15.5	13.96044155	500	0
9.2	-0.207911691	26.46857143	18.74285714	15.5	13.93996445	500	0
9.204	-0.21200711	26.46857143	18.75428571	15.5	13.91950595	500	0
9.208	-0.216098809	26.46857143	18.76571429	15.5	13.89906642	500	0
9.212	-0.220186717	26.46857143	18.77714286	15.5	13.8786462	500	0
9.216	-0.224270761	26.46857143	18.78857143	15.5	13.85824565	500	0
9.22	-0.22835087	26.46857143	18.8	15.5	13.83786514	500	0
9.224	-0.232426973	26.46857143	18.81142857	15.5	13.81750501	500	0
9.228	-0.236498997	26.46857143	18.82285714	15.5	13.79716564	500	0
9.232	-0.240566872	26.46857143	18.83428571	15.5	13.77684737	500	0
9.236	-0.244630526	26.46857143	18.84571429	15.5	13.75655056	500	0
9.24	-0.248689887	26.46857143	18.85714286	15.5	13.73627557	500	0
9.244	-0.252744885	26.46857143	18.86857143	15.5	13.71602276	500	0
9.248	-0.256795449	26.46857143	18.88	15.5	13.69579247	500	0
9.252	-0.260841506	26.46857143	18.89142857	15.5	13.67558506	500	0
9.256	-0.264882987	26.46857143	18.90285714	15.5	13.6554009	500	0
9.26	-0.268919821	26.46857143	18.91428571	15.5	13.63524032	500	0
9.264	-0.272951936	26.46857143	18.92571429	15.5	13.61510369	500	0
9.268	-0.276979261	26.46857143	18.93714286	15.5	13.59499136	500	0
9.272	-0.281001727	26.46857143	18.94857143	15.5	13.57490369	500	0
9.276	-0.285019262	26.46857143	18.96	15.5	13.55484102	500	0
9.28	-0.289031797	26.46857143	18.97142857	15.5	13.5348037	500	0
9.284	-0.29303926	26.46857143	18.98285714	15.5	13.51479209	500	0
9.288	-0.297041582	26.46857143	18.99428571	15.5	13.49480654	500	0
9.292	-0.301038691	26.46857143	19.00571429	15.5	13.47484741	500	0
9.296	-0.305030519	26.46857143	19.01714286	15.5	13.45491503	500	0
9.3	-0.309016994	26.46857143	19.02857143	15.5	13.43500976	500	0
9.304	-0.312998048	26.46857143	19.04	15.5	13.41513195	500	0
9.308	-0.31697361	26.46857143	19.05142857	15.5	13.39528195	500	0
9.312	-0.32094361	26.46857143	19.06285714	15.5	13.37546011	500	0
9.316	-0.324907979	26.46857143	19.07428571	15.5	13.35566677	500	0
9.32	-0.328866647	26.46857143	19.08571429	15.5	13.33590228	500	0
9.324	-0.332819545	26.46857143	19.09714286	15.5	13.31616699	500	0
9.328	-0.336766603	26.46857143	19.10857143	15.5	13.29646124	500	0
9.332	-0.340707752	26.46857143	19.12	15.5	13.27678538	500	0
9.336	-0.344642923	26.46857143	19.13142857	15.5	13.25713976	500	0
9.34	-0.348572047	26.46857143	19.14285714	15.5	13.23752472	500	0
9.344	-0.352495055	26.46857143	19.15428571	15.5	13.21794061	500	0
9.348	-0.356411879	26.46857143	19.16571429	15.5	13.19838776	500	0
9.352	-0.360322448	26.46857143	19.17714286	15.5	13.17886652	500	0
9.356	-0.364226696	26.46857143	19.18857143	15.5	13.15937724	500	0
9.36	-0.368124553	26.46857143	19.2	15.5	13.13992025	500	0
9.364	-0.37201595	26.46857143	19.21142857	15.5	13.1204959	500	0
9.368	-0.375900821	26.46857143	19.22285714	15.5	13.10110452	500	0
9.372	-0.379779096	26.46857143	19.23428571	15.5	13.08174647	500	0
9.376	-0.383650707	26.46857143	19.24571429	15.5	13.06242207	500	0
9.38	-0.387515586	26.46857143	19.25714286	15.5	13.04313167	500	0
9.384	-0.391373667	26.46857143	19.26857143	15.5	13.0238756	500	0
9.388	-0.39522488	26.46857143	19.28	15.5	13.00465421	500	0
9.392	-0.399069159	26.46857143	19.29142857	15.5	12.98546782	500	0
9.396	-0.402906436	26.46857143	19.30285714	15.5	12.96631678	500	0
9.4	-0.406736643	26.46857143	19.31428571	15.5	12.94720143	500	0
9.404	-0.410559714	26.46857143	19.32571429	15.5	12.9281221	500	0
9.408	-0.414375581	26.46857143	19.33714286	15.5	12.90907911	500	0
9.412	-0.418184178	26.46857143	19.34857143	15.5	12.89007282	500	0
9.416	-0.421985437	26.46857143	19.36	15.5	12.87110354	500	0
9.42	-0.425779292	26.46857143	19.37142857	15.5	12.85217162	500	0
9.424	-0.429565676	26.46857143	19.38285714	15.5	12.83327739	500	0
9.428	-0.433344523	26.46857143	19.39428571	15.5	12.81442117	500	0
9.432	-0.437115767	26.46857143	19.40571429	15.5	12.7956033	500	0
9.436	-0.440879341	26.46857143	19.41714286	15.5	12.7768241	500	0
9.44	-0.444635179	26.46857143	19.42857143	15.5	12.75808392	500	0
9.444	-0.448383216	26.46857143	19.44	15.5	12.73938307	500	0
9.448	-0.452123386	26.46857143	19.45142857	15.5	12.72072189	500	0
9.452	-0.455855622	26.46857143	19.46285714	15.5	12.7021007	500	0
9.456	-0.459579861	26.46857143	19.47428571	15.5	12.68351982	500	0
9.46	-0.463296035	26.46857143	19.48571429	15.5	12.6649796	500	0
9.464	-0.467004081	26.46857143	19.49714286	15.5	12.64648034	500	0
9.468	-0.470703932	26.46857143	19.50857143	15.5	12.62802238	500	0
9.472	-0.474395525	26.46857143	19.52	15.5	12.60960603	500	0
9.476	-0.478078794	26.46857143	19.53142857	15.5	12.59123163	500	0
9.48	-0.481753674	26.46857143	19.54285714	15.5	12.57289949	500	0
9.484	-0.485420102	26.46857143	19.55428571	15.5	12.55460994	500	0
9.488	-0.489078012	26.46857143	19.56571429	15.5	12.53636329	500	0
9.492	-0.492727342	26.46857143	19.57714286	15.5	12.51815987	500	0
9.496	-0.496368025	26.46857143	19.58857143	15.5	12.5	500	0
9.5	-0.5	26.46857143	19.6	15.5	12.48188399	500	0
9.504	-0.503623202	26.46857143	19.61142857	15.5	12.46381217	500	0
9.508	-0.507237567	26.46857143	19.62285714	15.5	12.44578484	500	0
9.512	-0.510843032	26.46857143	19.63428571	15.5	12.42780233	500	0
9.516	-0.514439534	26.46857143	19.64571429	15.5	12.40986495	500	0
9.52	-0.518027009	26.46857143	19.65714286	15.5	12.39197302	500	0
9.524	-0.521605396	26.46857143	19.66857143	15.5	12.37412685	500	0
9.528	-0.52517463	26.46857143	19.68	15.5	12.35632675	500	0
9.532	-0.52873465	26.46857143	19.69142857	15.5	12.33857304	500	0
9.536	-0.532285392	26.46857143	19.70285714	15.5	12.32086603	500	0
9.54	-0.535826795	26.46857143	19.71428571	15.5	12.30320602	500	0
9.544	-0.539358796	26.46857143	19.72571429	15.5	12.28559333	500	0
9.548	-0.542881334	26.46857143	19.73714286	15.5	12.26802827	500	0
9.552	-0.546394347	26.46857143	19.74857143	15.5	12.25051114	500	0
9.556	-0.549897772	26.46857143	19.76	15.5	12.23304225	500	0
9.56	-0.553391549	26.46857143	19.77142857	15.5	12.21562192	500	0
9.564	-0.556875616	26.46857143	19.78285714	15.5	12.19825044	500	0
9.568	-0.560349913	26.46857143	19.79428571	15.5	12.18092811	500	0
9.572	-0.563814377	26.46857143	19.80571429	15.5	12.16365525	500	0
9.576	-0.567268949	26.46857143	19.81714286	15.5	12.14643216	500	0
9.58	-0.570713568	26.46857143	19.82857143	15.5	12.12925914	500	0
9.584	-0.574148173	26.46857143	19.84	15.5	12.11213648	500	0
9.588	-0.577572703	26.46857143	19.85142857	15.5	12.0950645	500	0
9.592	-0.5809871	26.46857143	19.86285714	15.5	12.07804348	500	0
9.596	-0.584391303	26.46857143	19.87428571	15.5	12.06107374	500	0
9.6	-0.587785252	26.46857143	19.88571429	15.5	12.04415556	500	0
9.604	-0.591168888	26.46857143	19.89714286	15.5	12.02728924	500	0
9.608	-0.594542152	26.46857143	19.90857143	15.5	12.01047508	500	0
9.612	-0.597904983	26.46857143	19.92	15.5	11.99371338	500	0
9.616	-0.601257324	26.46857143	19.93142857	15.5	11.97700443	500	0
9.62	-0.604599115	26.46857143	19.94285714	15.5	11.96034851	500	0
9.624	-0.607930298	26.46857143	19.95428571	15.5	11.94374593	500	0
9.628	-0.611250814	26.46857143	19.96571429	15.5	11.92719698	500	0
9.632	-0.614560605	26.46857143	19.97714286	15.5	11.91070193	500	0
9.636	-0.617859613	26.46857143	19.98857143	15.5	11.8942611	500	0
9.64	-0.62114778	26.46857143	20	15.5	11.87787476	500	0
9.644	-0.624425049	26.46857143	20.01142857	15.5	11.86154319	500	0
9.648	-0.627691361	26.46857143	20.02285714	15.5	11.8452667	500	0
9.652	-0.63094666	26.46857143	20.03428571	15.5	11.82904556	500	0
9.656	-0.634190889	26.46857143	20.04571429	15.5	11.81288005	500	0
9.66	-0.63742399	26.46857143	20.05714286	15.5	11.79677047	500	0
9.664	-0.640645907	26.46857143	20.06857143	15.5	11.78071709	500	0
9.668	-0.643856583	26.46857143	20.08	15.5	11.76472019	500	0
9.672	-0.647055962	26.46857143	20.09142857	15.5	11.74878006	500	0
9.676	-0.650243987	26.46857143	20.10285714	15.5	11.73289698	500	0
9.68	-0.653420604	26.46857143	20.11428571	15.5	11.71707122	500	0
9.684	-0.656585756	26.46857143	20.12571429	15.5	11.70130306	500	0
9.688	-0.659739387	26.46857143	20.13714286	15.5	11.68559279	500	0
9.692	-0.662881443	26.46857143	20.14857143	15.5	11.66994066	500	0
9.696	-0.666011867	26.46857143	20.16	15.5	11.65434697	500	0
9.7	-0.669130606	26.46857143	20.17142857	15.5	11.63881198	500	0
9.704	-0.672237605	26.46857143	20.18285714	15.5	11.62333596	500	0
9.708	-0.675332808	26.46857143	20.19428571	15.5	11.60791919	500	0
9.712	-0.678416162	26.46857143	20.20571429	15.5	11.59256194	500	0
9.716	-0.681487613	26.46857143	20.21714286	15.5	11.57726447	500	0
9.72	-0.684547106	26.46857143	20.22857143	15.5	11.56202706	500	0
9.724	-0.687594588	26.46857143	20.24	15.5	11.54684997	500	0
9.728	-0.690630006	26.46857143	20.25142857	15.5	11.53173347	500	0
9.732	-0.693653306	26.46857143	20.26285714	15.5	11.51667783	500	0
9.736	-0.696664435	26.46857143	20.27428571	15.5	11.5016833	500	0
9.74	-0.699663341	26.46857143	20.28571429	15.5	11.48675015	500	0
9.744	-0.70264997	26.46857143	20.29714286	15.5	11.47187865	500	0
9.748	-0.70562427	26.46857143	20.30857143	15.5	11.45706905	500	0
9.752	-0.70858619	26.46857143	20.32	15.5	11.44232161	500	0
9.756	-0.711535677	26.46857143	20.33142857	15.5	11.4276366	500	0
9.76	-0.71447268	26.46857143	20.34285714	15.5	11.41301427	500	0
9.764	-0.717397146	26.46857143	20.35428571	15.5	11.39845488	500	0
9.768	-0.720309025	26.46857143	20.36571429	15.5	11.38395867	500	0
9.772	-0.723208265	26.46857143	20.37714286	15.5	11.36952592	500	0
9.776	-0.726094816	26.46857143	20.38857143	15.5	11.35515686	500	0
9.78	-0.728968627	26.46857143	20.4	15.5	11.34085176	500	0
9.784	-0.731829648	26.46857143	20.41142857	15.5	11.32661086	500	0
9.788	-0.734677828	26.46857143	20.42285714	15.5	11.31243441	500	0
9.792	-0.737513117	26.46857143	20.43428571	15.5	11.29832267	500	0
9.796	-0.740335466	26.46857143	20.44571429	15.5	11.28427587	500	0
9.8	-0.743144825	26.46857143	20.45714286	15.5	11.27029427	500	0
9.804	-0.745941145	26.46857143	20.46857143	15.5	11.25637811	500	0
9.808	-0.748724377	26.46857143	20.48	15.5	11.24252764	500	0
9.812	-0.751494472	26.46857143	20.49142857	15.5	11.2287431	500	0
9.816	-0.754251381	26.46857143	20.50285714	15.5	11.21502472	500	0
9.82	-0.756995056	26.46857143	20.51428571	15.5	11.20137276	500	0
9.824	-0.759725448	26.46857143	20.52571429	15.5	11.18778744	500	0
9.828	-0.762442511	26.46857143	20.53714286	15.5	11.17426902	500	0
9.832	-0.765146196	26.46857143	20.54857143	15.5	11.16081772	500	0
9.836	-0.767836456	26.46857143	20.56	15.5	11.14743379	500	0
9.84	-0.770513243	26.46857143	20.57142857	15.5	11.13411745	500	0
9.844	-0.773176511	26.46857143	20.58285714	15.5	11.12086894	500	0
9.848	-0.775826212	26.46857143	20.59428571	15.5	11.10768849	500	0
9.852	-0.778462302	26.46857143	20.60571429	15.5	11.09457634	500	0
9.856	-0.781084732	26.46857143	20.61714286	15.5	11.08153271	500	0
9.86	-0.783693457	26.46857143	20.62857143	15.5	11.06855784	500	0
9.864	-0.786288432	26.46857143	20.64	15.5	11.05565195	500	0
9.868	-0.788869611	26.46857143	20.65142857	15.5	11.04281526	500	0
9.872	-0.791436948	26.46857143	20.66285714	15.5	11.03004801	500	0
9.876	-0.793990399	26.46857143	20.67428571	15.5	11.01735041	500	0
9.88	-0.796529918	26.46857143	20.68571429	15.5	11.00472269	500	0
9.884	-0.799055462	26.46857143	20.69714286	15.5	10.99216508	500	0
9.888	-0.801566985	26.46857143	20.70857143	15.5	10.97967778	500	0
9.892	-0.804064444	26.46857143	20.72	15.5	10.96726103	500	0
9.896	-0.806547795	26.46857143	20.73142857	15.5	10.95491503	500	0
9.9	-0.809016994	26.46857143	20.74285714	15.5	10.94264001	500	0
9.904	-0.811471999	26.46857143	20.75428571	15.5	10.93043617	500	0
9.908	-0.813912765	26.46857143	20.76571429	15.5	10.91830375	500	0
9.912	-0.816339251	26.46857143	20.77714286	15.5	10.90624294	500	0
9.916	-0.818751413	26.46857143	20.78857143	15.5	10.89425395	500	0
9.92	-0.821149209	26.46857143	20.8	15.5	10.88233701	500	0
9.924	-0.823532598	26.46857143	20.81142857	15.5	10.87049232	500	0
9.928	-0.825901536	26.46857143	20.82285714	15.5	10.85872008	500	0
9.932	-0.828255984	26.46857143	20.83428571	15.5	10.8470205	500	0
9.936	-0.830595899	26.46857143	20.84571429	15.5	10.8353938	500	0
9.94	-0.832921241	26.46857143	20.85714286	15.5	10.82384016	500	0
9.944	-0.835231968	26.46857143	20.86857143	15.5	10.8123598	500	0
9.948	-0.83752804	26.46857143	20.88	15.5	10.80095291	500	0
9.952	-0.839809417	26.46857143	20.89142857	15.5	10.78961971	500	0
9.956	-0.842076059	26.46857143	20.90285714	15.5	10.77836037	500	0
9.96	-0.844327926	26.46857143	20.91428571	15.5	10.76717511	500	0
9.964	-0.846564978	26.46857143	20.92571429	15.5	10.75606412	500	0
9.968	-0.848787176	26.46857143	20.93714286	15.5	10.74502759	500	0
9.972	-0.850994482	26.46857143	20.94857143	15.5	10.73406572	500	0
9.976	-0.853186856	26.46857143	20.96	15.5	10.7231787	500	0
9.98	-0.85536426	26.46857143	20.97142857	15.5	10.71236672	500	0
9.984	-0.857526656	26.46857143	20.98285714	15.5	10.70162997	500	0
9.988	-0.859674006	26.46857143	20.99428571	15.5	10.69096864	500	0
9.992	-0.861806272	26.46857143	21.00571429	15.5	10.68038291	500	0
9.996	-0.863923417	26.46857143	21.01714286	15.5	10.66987298	500	0
10	-0.866025404	26.46857143	21.02857143	15.5	10.65943902	500	0
10.004	-0.868112195	26.46857143	21.04	15.5	10.64908123	500	0
10.008	-0.870183755	26.46857143	21.05142857	15.5	10.63879977	500	0
10.012	-0.872240046	26.46857143	21.06285714	15.5	10.62859483	500	0
10.016	-0.874281033	26.46857143	21.07428571	15.5	10.6184666	500	0
10.02	-0.87630668	26.46857143	21.08571429	15.5	10.60841524	500	0
10.024	-0.878316951	26.46857143	21.09714286	15.5	10.59844094	500	0
10.028	-0.880311812	26.46857143	21.10857143	15.5	10.58854387	500	0
10.032	-0.882291226	26.46857143	21.12	15.5	10.5787242	500	0
10.036	-0.88425516	26.46857143	21.13142857	15.5	10.5689821	500	0
10.04	-0.886203579	26.46857143	21.14285714	15.5	10.55931776	500	0
10.044	-0.888136449	26.46857143	21.15428571	15.5	10.54973132	500	0
10.048	-0.890053735	26.46857143	21.16571429	15.5	10.54022298	500	0
10.052	-0.891955405	26.46857143	21.17714286	15.5	10.53079288	500	0
10.056	-0.893841424	26.46857143	21.18857143	15.5	10.5214412	500	0
10.06	-0.89571176	26.46857143	21.2	15.5	10.5121681	500	0
10.064	-0.89756638	26.46857143	21.21142857	15.5	10.50297374	500	0
10.068	-0.899405252	26.46857143	21.22285714	15.5	10.49385829	500	0
10.072	-0.901228342	26.46857143	21.23428571	15.5	10.4848219	500	0
10.076	-0.90303562	26.46857143	21.24571429	15.5	10.47586474	500	0
10.08	-0.904827052	26.46857143	21.25714286	15.5	10.46698695	500	0
10.084	-0.906602609	26.46857143	21.26857143	15.5	10.4581887	500	0
10.088	-0.908362259	26.46857143	21.28	15.5	10.44947015	500	0
10.092	-0.910105971	26.46857143	21.29142857	15.5	10.44083143	500	0
10.096	-0.911833714	26.46857143	21.30285714	15.5	10.43227271	500	0
10.1	-0.913545458	26.46857143	21.31428571	15.5	10.42379414	500	0
10.104	-0.915241173	26.46857143	21.32571429	15.5	10.41539586	500	0
10.108	-0.916920829	26.46857143	21.33714286	15.5	10.40707802	500	0
10.112	-0.918584397	26.46857143	21.34857143	15.5	10.39884076	500	0
10.116	-0.920231847	26.46857143	21.36	15.5	10.39068424	500	0
10.12	-0.921863152	26.46857143	21.37142857	15.5	10.3826086	500	0
10.124	-0.923478281	26.46857143	21.38285714	15.5	10.37461397	500	0
10.128	-0.925077207	26.46857143	21.39428571	15.5	10.36670049	500	0
10.132	-0.926659901	26.46857143	21.40571429	15.5	10.35886832	500	0
10.136	-0.928226337	26.46857143	21.41714286	15.5	10.35111757	500	0
10.14	-0.929776486	26.46857143	21.42857143	15.5	10.3434484	500	0
10.144	-0.931310321	26.46857143	21.44	15.5	10.33586092	500	0
10.148	-0.932827815	26.46857143	21.45142857	15.5	10.32835529	500	0
10.152	-0.934328942	26.46857143	21.46285714	15.5	10.32093162	500	0
10.156	-0.935813676	26.46857143	21.47428571	15.5	10.31359005	500	0
10.16	-0.937281989	26.46857143	21.48571429	15.5	10.30633071	500	0
10.164	-0.938733858	26.46857143	21.49714286	15.5	10.29915373	500	0
10.168	-0.940169255	26.46857143	21.50857143	15.5	10.29205922	500	0
10.172	-0.941588156	26.46857143	21.52	15.5	10.28504732	500	0
10.176	-0.942990536	26.46857143	21.53142857	15.5	10.27811815	500	0
10.18	-0.94437637	26.46857143	21.54285714	15.5	10.27127183	500	0
10.184	-0.945745635	26.46857143	21.55428571	15.5	10.26450848	500	0
10.188	-0.947098305	26.46857143	21.56571429	15.5	10.25782821	500	0
10.192	-0.948434358	26.46857143	21.57714286	15.5	10.25123115	500	0
10.196	-0.949753769	26.46857143	21.58857143	15.5	10.24471742	500	0
10.2	-0.951056516	26.46857143	21.6	15.5	10.23828712	500	0
10.204	-0.952342576	26.46857143	21.61142857	15.5	10.23194037	500	0
10.208	-0.953611927	26.46857143	21.62285714	15.5	10.22567728	500	0
10.212	-0.954864545	26.46857143	21.63428571	15.5	10.21949796	500	0
10.216	-0.956100409	26.46857143	21.64571429	15.5	10.21340251	500	0
10.22	-0.957319498	26.46857143	21.65714286	15.5	10.20739105	500	0
10.224	-0.958521789	26.46857143	21.66857143	15.5	10.20146369	500	0
10.228	-0.959707262	26.46857143	21.68	15.5	10.19562052	500	0
10.232	-0.960875897	26.46857143	21.69142857	15.5	10.18986164	500	0
10.236	-0.962027672	26.46857143	21.70285714	15.5	10.18418717	500	0
10.24	-0.963162567	26.46857143	21.71428571	15.5	10.17859719	500	0
10.244	-0.964280562	26.46857143	21.72571429	15.5	10.17309181	500	0
10.248	-0.965381639	26.46857143	21.73714286	15.5	10.16767112	500	0
10.252	-0.966465777	26.46857143	21.74857143	15.5	10.16233521	500	0
10.256	-0.967532957	26.46857143	21.76	15.5	10.15708419	500	0
10.26	-0.968583161	26.46857143	21.77142857	15.5	10.15191815	500	0
10.264	-0.96961637	26.46857143	21.78285714	15.5	10.14683716	500	0
10.268	-0.970632567	26.46857143	21.79428571	15.5	10.14184134	500	0
10.272	-0.971631733	26.46857143	21.80571429	15.5	10.13693075	500	0
10.276	-0.972613851	26.46857143	21.81714286	15.5	10.13210549	500	0
10.28	-0.973578903	26.46857143	21.82857143	15.5	10.12736564	500	0
10.284	-0.974526873	26.46857143	21.84	15.5	10.12271128	500	0
10.288	-0.975457744	26.46857143	21.85142857	15.5	10.1181425	500	0
10.292	-0.976371499	26.46857143	21.86285714	15.5	10.11365938	500	0
10.296	-0.977268124	26.46857143	21.87428571	15.5	10.109262	500	0
10.3	-0.978147601	26.46857143	21.88571429	15.5	10.10495042	500	0
10.304	-0.979009915	26.46857143	21.89714286	15.5	10.10072474	500	0
10.308	-0.979855052	26.46857143	21.90857143	15.5	10.09658502	500	0
10.312	-0.980682997	26.46857143	21.92	15.5	10.09253133	500	0
10.316	-0.981493734	26.46857143	21.93142857	15.5	10.08856375	500	0
10.32	-0.982287251	26.46857143	21.94285714	15.5	10.08468234	500	0
10.324	-0.983063532	26.46857143	21.95428571	15.5	10.08088718	500	0
10.328	-0.983822564	26.46857143	21.96571429	15.5	10.07717833	500	0
10.332	-0.984564335	26.46857143	21.97714286	15.5	10.07355585	500	0
10.336	-0.98528883	26.46857143	21.98857143	15.5	10.07001981	500	0
10.34	-0.985996037	26.46857143	22	15.5	10.06657028	500	0
10.344	-0.986685944	26.46857143	22.01142857	15.5	10.0632073	500	0
10.348	-0.987358539	26.46857143	22.02285714	15.5	10.05993095	500	0
10.352	-0.98801381	26.46857143	22.03428571	15.5	10.05674128	500	0
10.356	-0.988651745	26.46857143	22.04571429	15.5	10.05363834	500	0
10.36	-0.989272333	26.46857143	22.05714286	15.5	10.05062218	500	0
10.364	-0.989875563	26.46857143	22.06857143	15.5	10.04769287	500	0
10.368	-0.990461426	26.46857143	22.08	15.5	10.04485045	500	0
10.372	-0.991029909	26.46857143	22.09142857	15.5	10.04209498	500	0
10.376	-0.991581004	26.46857143	22.10285714	15.5	10.03942649	500	0
10.38	-0.992114701	26.46857143	22.11428571	15.5	10.03684505	500	0
10.384	-0.992630991	26.46857143	22.12571429	15.5	10.03435068	500	0
10.388	-0.993129863	26.46857143	22.13714286	15.5	10.03194345	500	0
10.392	-0.993611311	26.46857143	22.14857143	15.5	10.02962338	500	0
10.396	-0.994075324	26.46857143	22.16	15.5	10.02739052	500	0
10.4	-0.994521895	26.46857143	22.17142857	15.5	10.02524492	500	0
10.404	-0.994951017	26.46857143	22.18285714	15.5	10.02318659	500	0
10.408	-0.995362681	26.46857143	22.19428571	15.5	10.0212156	500	0
10.412	-0.995756881	26.46857143	22.20571429	15.5	10.01933195	500	0
10.416	-0.996133609	26.46857143	22.21714286	15.5	10.0175357	500	0
10.42	-0.996492859	26.46857143	22.22857143	15.5	10.01582688	500	0
10.424	-0.996834625	26.46857143	22.24	15.5	10.0142055	500	0
10.428	-0.9971589	26.46857143	22.25142857	15.5	10.0126716	500	0
10.432	-0.997465679	26.46857143	22.26285714	15.5	10.01122521	500	0
10.436	-0.997754957	26.46857143	22.27428571	15.5	10.00986636	500	0
10.44	-0.998026728	26.46857143	22.28571429	15.5	10.00859506	500	0
10.444	-0.998280988	26.46857143	22.29714286	15.5	10.00741134	500	0
10.448	-0.998517732	26.46857143	22.30857143	15.5	10.00631522	500	0
10.452	-0.998736957	26.46857143	22.32	15.5	10.00530671	500	0
10.456	-0.998938657	26.46857143	22.33142857	15.5	10.00438585	500	0
10.46	-0.99912283	26.46857143	22.34285714	15.5	10.00355264	500	0
10.464	-0.999289473	26.46857143	22.35428571	15.5	10.00280709	500	0
10.468	-0.999438582	26.46857143	22.36571429	15.5	10.00214923	500	0
10.472	-0.999570155	26.46857143	22.37714286	15.5	10.00157905	500	0
10.476	-0.999684189	26.46857143	22.38857143	15.5	10.00109658	500	0
10.48	-0.999780683	26.46857143	22.4	15.5	10.00070182	500	0
