time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.848	6.79821	15.9326	11.1772	0.0969283	-0.567328	-0.817767	0.512282	0.732881	-0.447719	0.85333	-0.375531	0.361669	5.95434	18.9352	12.9862	0.73947	-0.409707	-0.534158	0.285027	0.90939	-0.302935	0.609872	0.0717617	0.789244	8.17275	19.7903	14.8158	0.893832	0.183173	0.409282	0.41538	0.00554188	-0.909631	-0.168888	0.983065	-0.0711332	10.8542	21.0365	14.3091	-0.158611	0.927502	-0.338502	-0.7559	-0.334631	-0.562705	-0.635183	0.166622	0.754175	8.22366	16.0037	14.4883	0.556062	-0.287634	-0.779783	-0.078662	0.915784	-0.393893	0.82741	0.280368	0.486607	9.89184	15.7677	16.9705	0.12827	-0.9493	0.287013	-0.252892	-0.311145	-0.916097	0.958954	0.0449247	-0.279981	10.2767	15.009	19.8474	0.689618	-0.65403	-0.31092	-0.717579	-0.674959	-0.171787	-0.0975045	0.341577	-0.934782
0.852	6.81784	15.9246	11.1729	0.0953131	-0.569191	-0.816662	0.51198	0.731601	-0.450152	0.853693	-0.375209	0.361145	5.9654	18.9238	12.9835	0.740419	-0.412877	-0.530388	0.288355	0.907912	-0.304216	0.60715	0.0723077	0.79129	8.18666	19.7888	14.805	0.89089	0.190252	0.412455	0.418541	0.00892477	-0.908154	-0.17646	0.981695	-0.0716775	10.8593	21.0444	14.2756	-0.161612	0.915217	-0.369132	-0.758332	-0.354539	-0.547024	-0.631518	0.191519	0.751336	8.24216	15.9974	14.4844	0.553542	-0.300621	-0.776672	-0.0743436	0.911019	-0.405607	0.829497	0.282261	0.481938	9.90279	15.7743	16.9729	0.124299	-0.945806	0.300002	-0.255623	-0.322665	-0.911342	0.958753	0.0365916	-0.281877	10.2757	15.0075	19.8491	0.692243	-0.652301	-0.308712	-0.714985	-0.677982	-0.170694	-0.0979571	0.338886	-0.935714
0.856	6.8376	15.9165	11.1685	0.0937835	-0.571077	-0.815522	0.511607	0.73035	-0.452601	0.854086	-0.37478	0.360662	5.97679	18.912	12.9812	0.740095	-0.413664	-0.530227	0.293727	0.908095	-0.298477	0.604966	0.0651595	0.793581	8.19708	19.7932	14.7961	0.889741	0.193888	0.413242	0.417839	0.0185292	-0.908332	-0.183771	0.980849	-0.0645275	10.8663	21.0467	14.2448	-0.164422	0.907335	-0.386921	-0.758035	-0.36722	-0.53901	-0.631148	0.204675	0.748171	8.2611	15.9906	14.4803	0.551051	-0.311873	-0.774002	-0.0703643	0.906866	-0.415504	0.8315	0.283426	0.477784	9.91425	15.7795	16.9748	0.120101	-0.942706	0.311256	-0.257901	-0.332388	-0.907196	0.958678	0.0286817	-0.283045	10.2746	15.0058	19.8509	0.695035	-0.651114	-0.304921	-0.712204	-0.681576	-0.167987	-0.0984478	0.333923	-0.937445
0.86	6.85741	15.9084	11.1641	0.0921613	-0.573084	-0.814298	0.511324	0.72896	-0.455154	0.854432	-0.374422	0.360213	5.98772	18.9003	12.9786	0.739622	-0.413724	-0.530841	0.299788	0.908695	-0.290518	0.602567	0.0557338	0.79612	8.20659	19.7997	14.7863	0.88927	0.195912	0.413301	0.415901	0.0296648	-0.908926	-0.19033	0.980173	-0.0550998	10.8744	21.0474	14.2153	-0.166643	0.916459	-0.363775	-0.758134	-0.354982	-0.547011	-0.630447	0.184635	0.753954	8.28006	15.9844	14.4763	0.548519	-0.320322	-0.772348	-0.0672607	0.903811	-0.422613	0.833429	0.28376	0.474212	9.92561	15.7827	16.9765	0.11605	-0.940383	0.319707	-0.259462	-0.339407	-0.904147	0.958755	0.0219744	-0.283382	10.2738	15.0043	19.8528	0.697867	-0.650294	-0.300166	-0.709342	-0.685505	-0.164063	-0.099076	0.327415	-0.939672
0.864	6.87728	15.9003	11.1597	0.090509	-0.57517	-0.813012	0.511144	0.727463	-0.457744	0.854716	-0.374136	0.359837	5.99847	18.8887	12.9756	0.73939	-0.414112	-0.530861	0.305482	0.908985	-0.283598	0.599986	0.0475203	0.798598	8.21664	19.8051	14.7756	0.888578	0.198219	0.413689	0.414442	0.0396877	-0.90921	-0.196641	0.979354	-0.0468844	10.8824	21.0484	14.1856	-0.168601	0.928965	-0.329541	-0.759269	-0.335595	-0.557572	-0.628558	0.156203	0.761916	8.29915	15.9788	14.4721	0.54603	-0.325618	-0.771896	-0.0651311	0.902087	-0.426611	0.83523	0.283217	0.471359	9.93724	15.7834	16.9778	0.111847	-0.939076	0.325003	-0.2603	-0.343322	-0.902427	0.959028	0.016335	-0.282841	10.2728	15.0025	19.8549	0.700875	-0.649405	-0.295036	-0.706261	-0.689726	-0.159606	-0.099845	0.320236	-0.942061
0.868	6.89723	15.8923	11.1554	0.088799	-0.577293	-0.811694	0.511042	0.725885	-0.460355	0.854956	-0.373931	0.359479	6.00904	18.8771	12.9724	0.739473	-0.415066	-0.529999	0.310589	0.908854	-0.278421	0.597256	0.0412732	0.800988	8.22746	19.8089	14.7641	0.887449	0.201255	0.414644	0.413849	0.0480635	-0.909076	-0.202886	0.978359	-0.0406354	10.8898	21.0505	14.1555	-0.170141	0.941119	-0.292143	-0.761552	-0.313722	-0.567114	-0.625373	0.125992	0.770088	8.31821	15.9736	14.4681	0.543889	-0.32775	-0.772505	-0.0638503	0.901741	-0.427536	0.836724	0.281857	0.46952	9.94988	15.7821	16.9783	0.107129	-0.938886	0.327135	-0.260549	-0.344041	-0.902081	0.959499	0.0114041	-0.281483	10.2713	15.0004	19.8568	0.704158	-0.648421	-0.28933	-0.702884	-0.694283	-0.154681	-0.100578	0.312285	-0.944649
0.872	6.91724	15.8842	11.151	0.0870361	-0.579446	-0.81035	0.511036	0.724223	-0.462972	0.855142	-0.373822	0.359151	6.01945	18.8658	12.9688	0.739901	-0.416863	-0.527988	0.314856	0.908182	-0.275812	0.594485	0.0378336	0.803216	8.23916	19.8104	14.7523	0.885614	0.205583	0.416443	0.414567	0.054238	-0.908401	-0.209339	0.977136	-0.037194	10.896	21.0541	14.1242	-0.17051	0.952366	-0.252834	-0.765393	-0.28961	-0.574716	-0.620564	0.0955223	0.778316	8.33724	15.9689	14.4641	0.541989	-0.326857	-0.774217	-0.0634456	0.902721	-0.425523	0.837987	0.27975	0.468527	9.96321	15.7786	16.978	0.102274	-0.939738	0.32624	-0.260091	-0.341813	-0.903059	0.960152	0.0075073	-0.279376	10.27	14.9983	19.8585	0.707422	-0.647825	-0.282625	-0.699488	-0.699039	-0.148531	-0.101344	0.302767	-0.947661
0.876	6.93731	15.8763	11.1467	0.0852961	-0.581605	-0.808987	0.511139	0.722504	-0.465537	0.855255	-0.373797	0.358908	6.02999	18.8547	12.9649	0.741049	-0.420538	-0.523444	0.317283	0.906363	-0.278995	0.591758	0.040669	0.805089	8.25314	19.8066	14.7401	0.882087	0.213123	0.420121	0.418332	0.0556957	-0.906585	-0.216613	0.975437	-0.0400279	10.8994	21.0616	14.0903	-0.169159	0.956379	-0.238167	-0.771709	-0.278838	-0.571589	-0.613066	0.0871068	0.785215	8.35641	15.9647	14.46	0.540069	-0.323199	-0.777089	-0.0639646	0.904892	-0.420808	0.839186	0.276972	0.468031	9.97662	15.7728	16.9776	0.097629	-0.941494	0.32258	-0.258842	-0.336995	-0.905226	0.960973	0.00487889	-0.276599	10.2695	14.9963	19.8605	0.710417	-0.647745	-0.275198	-0.696295	-0.703781	-0.140948	-0.102381	0.291751	-0.950999
0.88	6.95748	15.8683	11.1424	0.0835852	-0.583731	-0.807633	0.511223	0.720808	-0.468068	0.855374	-0.373757	0.358665	6.04077	18.8436	12.961	0.74229	-0.424416	-0.518532	0.319395	0.904375	-0.283006	0.58906	0.0444565	0.806865	8.26765	19.8018	14.7282	0.87823	0.221207	0.424003	0.422496	0.0565287	-0.9046	-0.224072	0.973587	-0.043814	10.9023	21.0693	14.0559	-0.168391	0.952879	-0.252321	-0.777901	-0.285676	-0.559696	-0.605405	0.102032	0.789351	8.3757	15.9604	14.456	0.53832	-0.317342	-0.780708	-0.0650594	0.907978	-0.413935	0.840226	0.273622	0.468137	9.99066	15.7652	16.9767	0.0927577	-0.943973	0.31672	-0.257039	-0.330012	-0.908308	0.961939	0.00284295	-0.273249	10.2689	14.9941	19.8625	0.71329	-0.647698	-0.267777	-0.693164	-0.708428	-0.132871	-0.103641	0.280389	-0.954275
0.884	6.97775	15.8603	11.1381	0.0818138	-0.585822	-0.8063	0.511245	0.719132	-0.470615	0.855532	-0.373714	0.358333	6.05154	18.8323	12.9573	0.743389	-0.427576	-0.514346	0.322126	0.902802	-0.284928	0.58618	0.0461282	0.808866	8.28171	19.7987	14.7158	0.874961	0.227974	0.427166	0.425525	0.058888	-0.903029	-0.231022	0.971885	-0.0454841	10.9066	21.0753	14.0227	-0.169204	0.945858	-0.276989	-0.782991	-0.299691	-0.545078	-0.598578	0.124651	0.791307	8.39483	15.9558	14.4521	0.537022	-0.309664	-0.784676	-0.0664902	0.911754	-0.405319	0.840944	0.269838	0.469042	10.0059	15.7563	16.9749	0.0873555	-0.947029	0.309039	-0.254914	-0.321147	-0.912077	0.96301	0.000896576	-0.269465	10.268	14.9916	19.864	0.716179	-0.647298	-0.260945	-0.689992	-0.712878	-0.125365	-0.104873	0.269833	-0.957179
0.888	6.99811	15.8523	11.1338	0.0799988	-0.587897	-0.804971	0.511244	0.717453	-0.473171	0.855704	-0.373683	0.357954	6.06231	18.8209	12.9536	0.744259	-0.42989	-0.511149	0.325595	0.90175	-0.284313	0.583152	0.0451748	0.811106	8.29509	19.7977	14.703	0.872474	0.233096	0.429483	0.427152	0.0630833	-0.901977	-0.23734	0.970405	-0.0445288	10.9125	21.0792	13.991	-0.171679	0.936245	-0.306547	-0.786848	-0.31755	-0.529181	-0.592787	0.150357	0.791199	8.4139	15.9511	14.4483	0.535946	-0.300551	-0.788943	-0.0682641	0.916	-0.395328	0.841488	0.265731	0.47041	10.0217	15.7463	16.9728	0.0818851	-0.950443	0.299923	-0.252407	-0.310899	-0.916315	0.96415	-0.000670007	-0.265356	10.2674	14.9891	19.8652	0.718867	-0.646642	-0.255118	-0.687005	-0.716882	-0.118765	-0.10609	0.260643	-0.959588
0.892	7.01858	15.8441	11.1296	0.0782078	-0.589953	-0.803641	0.511235	0.715782	-0.475704	0.855875	-0.373645	0.357585	6.0733	18.8094	12.9499	0.744249	-0.430692	-0.510488	0.330431	0.901658	-0.278975	0.580438	0.0389458	0.813372	8.30605	19.8007	14.6912	0.871389	0.23566	0.430285	0.426066	0.0712751	-0.90188	-0.243205	0.969218	-0.0382981	10.9202	21.0789	13.9616	-0.175061	0.924679	-0.338115	-0.788438	-0.337346	-0.514357	-0.589677	0.176539	0.788109	8.43311	15.9463	14.4445	0.534806	-0.290662	-0.793409	-0.0702935	0.920415	-0.384572	0.842046	0.261443	0.471812	10.0375	15.7354	16.9706	0.0766583	-0.953942	0.29003	-0.249565	-0.299984	-0.920721	0.965319	-0.00180045	-0.261067	10.2675	14.9867	19.8666	0.721183	-0.645861	-0.250518	-0.684368	-0.720311	-0.113103	-0.107402	0.253014	-0.961483
0.896	7.0391	15.836	11.1253	0.0761743	-0.592031	-0.802307	0.511323	0.713982	-0.478308	0.856006	-0.373803	0.357106	6.08357	18.7979	12.9457	0.743915	-0.430818	-0.510869	0.335965	0.901932	-0.271378	0.577683	0.0302482	0.8157	8.31531	19.8058	14.6788	0.871045	0.2367	0.430411	0.423724	0.0811632	-0.902148	-0.248472	0.968187	-0.0295986	10.9284	21.077	13.9333	-0.176595	0.931192	-0.318898	-0.790637	-0.327178	-0.51754	-0.586266	0.160737	0.794012	8.45169	15.942	14.4409	0.533924	-0.280429	-0.797674	-0.0724699	0.92475	-0.373612	0.842421	0.257288	0.473424	10.0535	15.7246	16.9682	0.071386	-0.957402	0.279794	-0.246812	-0.288741	-0.925047	0.96643	-0.00302106	-0.25691	10.2676	14.9841	19.8675	0.723256	-0.644966	-0.246817	-0.681993	-0.723272	-0.108461	-0.108562	0.246773	-0.962973
0.9	7.05969	15.8278	11.1211	0.0739719	-0.594072	-0.801004	0.511464	0.712124	-0.48092	0.856115	-0.37411	0.356524	6.09346	18.7865	12.9412	0.743793	-0.431127	-0.510785	0.341257	0.902014	-0.264413	0.574731	0.0223596	0.818037	8.32484	19.8102	14.6654	0.870591	0.237805	0.43072	0.421716	0.0902582	-0.902225	-0.253429	0.96711	-0.0217081	10.9366	21.0754	13.9051	-0.177569	0.942641	-0.282659	-0.793768	-0.306973	-0.525072	-0.581723	0.131129	0.802747	8.46975	15.938	14.4376	0.533341	-0.270871	-0.801359	-0.0744142	0.928648	-0.363423	0.842621	0.253461	0.475129	10.0698	15.7147	16.9655	0.065952	-0.960533	0.270233	-0.244385	-0.278124	-0.928937	0.967433	-0.00477563	-0.253083	10.2676	14.9816	19.8678	0.725073	-0.644124	-0.243668	-0.679924	-0.725773	-0.104678	-0.109422	0.241574	-0.964193
0.904	7.08034	15.8196	11.1169	0.0716847	-0.596062	-0.799732	0.511665	0.710234	-0.483494	0.856189	-0.374536	0.355897	6.10327	18.7751	12.9364	0.743913	-0.431869	-0.509983	0.346015	0.901792	-0.258932	0.571723	0.0161611	0.820288	8.33501	19.8131	14.6515	0.869734	0.239588	0.431463	0.420472	0.097998	-0.901998	-0.25839	0.965916	-0.0155079	10.9442	21.0745	13.8764	-0.177935	0.953874	-0.241791	-0.797861	-0.283668	-0.531931	-0.575984	0.0982667	0.811533	8.48752	15.9342	14.4345	0.532761	-0.262703	-0.804458	-0.0760143	0.9319	-0.354662	0.842845	0.2501	0.476511	10.0858	15.7061	16.963	0.0607655	-0.963136	0.262062	-0.242312	-0.268928	-0.932182	0.968294	-0.00685628	-0.249721	10.2681	14.9792	19.8679	0.726484	-0.643329	-0.241553	-0.678312	-0.727641	-0.102134	-0.110058	0.238047	-0.964998
0.908	7.10107	15.8114	11.1127	0.06934	-0.597987	-0.798501	0.511943	0.708322	-0.485998	0.856216	-0.375088	0.355251	6.11311	18.7639	12.9312	0.74431	-0.433354	-0.50814	0.349932	0.901135	-0.255937	0.568814	0.0126817	0.822368	8.34604	19.8137	14.6376	0.868113	0.242767	0.432949	0.420508	0.103741	-0.901338	-0.263729	0.964522	-0.0120269	10.9504	21.0752	13.8464	-0.176801	0.963941	-0.198896	-0.803349	-0.258082	-0.536679	-0.568658	0.0648973	0.82001	8.50506	15.9306	14.4315	0.53205	-0.256416	-0.806954	-0.0771867	0.934386	-0.3478	0.843188	0.247333	0.477348	10.1012	15.6991	16.9611	0.055896	-0.96512	0.255773	-0.240724	-0.261643	-0.934663	0.968983	-0.00932692	-0.246953	10.2689	14.9769	19.868	0.72757	-0.642246	-0.241168	-0.677084	-0.728843	-0.101712	-0.11045	0.237293	-0.965139
0.912	7.1219	15.8032	11.1086	0.0670626	-0.599758	-0.797367	0.512218	0.706511	-0.488339	0.856233	-0.375676	0.354587	6.12357	18.7529	12.926	0.745269	-0.436316	-0.504185	0.352173	0.899673	-0.257997	0.56617	0.0147163	0.824157	8.35938	19.8094	14.6245	0.864834	0.249078	0.435914	0.42316	0.105616	-0.899878	-0.27018	0.962707	-0.01406	10.9539	21.0789	13.8139	-0.174847	0.962865	-0.205717	-0.810094	-0.259438	-0.525776	-0.559622	0.0747195	0.825373	8.5226	15.9269	14.4287	0.531356	-0.252758	-0.808563	-0.0775699	0.935926	-0.343548	0.84359	0.245266	0.477703	10.1167	15.6941	16.9594	0.0508871	-0.966359	0.252114	-0.239884	-0.256878	-0.936199	0.969467	-0.0128377	-0.244886	10.2693	14.9745	19.8678	0.728581	-0.640675	-0.242292	-0.676015	-0.729557	-0.103684	-0.110339	0.239335	-0.964647
0.916	7.14284	15.7949	11.1046	0.0647793	-0.601395	-0.796321	0.512371	0.704823	-0.490613	0.856318	-0.37623	0.353795	6.13439	18.7417	12.9211	0.746085	-0.438864	-0.500756	0.354812	0.898422	-0.258739	0.563441	0.015367	0.826013	8.37264	19.8061	14.6114	0.861924	0.254628	0.438465	0.42508	0.108511	-0.898628	-0.276394	0.960932	-0.0147092	10.9584	21.0814	13.7822	-0.174479	0.957109	-0.231301	-0.815832	-0.272047	-0.510303	-0.55134	0.0996651	0.828306	8.53997	15.9224	14.426	0.530778	-0.252319	-0.80908	-0.0768659	0.936388	-0.342447	0.844018	0.243954	0.477619	10.1323	15.6918	16.958	0.0457762	-0.966729	0.251674	-0.239872	-0.255205	-0.93666	0.969725	-0.017493	-0.243574	10.2696	14.9722	19.8672	0.729511	-0.638986	-0.243948	-0.675136	-0.729866	-0.107176	-0.109565	0.242884	-0.963848
0.92	7.16389	15.7865	11.1005	0.0625093	-0.602947	-0.795328	0.512435	0.703219	-0.492843	0.856448	-0.376746	0.352929	6.14552	18.7302	12.9164	0.746624	-0.440682	-0.498349	0.358204	0.897563	-0.257042	0.560573	0.0134036	0.827996	8.38539	19.8049	14.5981	0.859801	0.258633	0.440285	0.425669	0.113221	-0.897768	-0.282042	0.959318	-0.0127442	10.9648	21.0819	13.752	-0.175877	0.949171	-0.261039	-0.820351	-0.287895	-0.494106	-0.544143	0.127242	0.829288	8.55731	15.9174	14.4234	0.529973	-0.255191	-0.808707	-0.0751571	0.93576	-0.344536	0.844678	0.243375	0.476748	10.1472	15.6919	16.9574	0.0410957	-0.966187	0.254547	-0.240575	-0.256835	-0.936034	0.96976	-0.0227706	-0.242995	10.2705	14.9702	19.8667	0.730176	-0.637587	-0.245613	-0.674613	-0.72975	-0.111182	-0.108348	0.246876	-0.962971
0.924	7.18504	15.778	11.0965	0.0602857	-0.604428	-0.794375	0.512433	0.701691	-0.495017	0.856608	-0.377222	0.352031	6.15704	18.7187	12.9119	0.746762	-0.441697	-0.497242	0.362407	0.897124	-0.252645	0.557681	0.00846188	0.830012	8.39733	19.8059	14.585	0.85857	0.26098	0.441301	0.424738	0.120022	-0.897325	-0.287149	0.957854	-0.00780092	10.973	21.0801	13.7235	-0.178847	0.939197	-0.293126	-0.823521	-0.30592	-0.47773	-0.538356	0.155955	0.828161	8.57475	15.9119	14.4208	0.528838	-0.261278	-0.807505	-0.0724964	0.934052	-0.349702	0.845621	0.243477	0.47502	10.1613	15.6944	16.9577	0.0367756	-0.964737	0.260635	-0.24201	-0.261645	-0.93433	0.969577	-0.0287157	-0.243098	10.2716	14.9684	19.8664	0.730683	-0.636292	-0.247458	-0.674305	-0.729328	-0.115728	-0.106841	0.251422	-0.961962
0.928	7.20629	15.7693	11.0925	0.0580681	-0.605828	-0.793473	0.512401	0.70022	-0.497129	0.856781	-0.377709	0.351087	6.16884	18.707	12.9075	0.74587	-0.441585	-0.498679	0.36781	0.897219	-0.244365	0.555332	-0.00115422	0.831628	8.40645	19.8104	14.5734	0.858485	0.26145	0.441188	0.421459	0.130471	-0.897413	-0.292191	0.956358	0.00181647	10.9819	21.0748	13.6969	-0.180468	0.934334	-0.30733	-0.825474	-0.313773	-0.46919	-0.534812	0.169019	0.827894	8.59215	15.9061	14.4183	0.52764	-0.270236	-0.805338	-0.0689048	0.93131	-0.357651	0.846669	0.244203	0.472776	10.1751	15.6994	16.9583	0.0323437	-0.962431	0.269594	-0.244298	-0.269166	-0.931594	0.969161	-0.0357302	-0.243826	10.2721	14.9665	19.8658	0.731332	-0.634709	-0.249596	-0.673908	-0.728784	-0.121337	-0.104887	0.256942	-0.960718
0.932	7.22758	15.7607	11.0885	0.0557132	-0.607209	-0.792586	0.512396	0.698702	-0.499266	0.85694	-0.378302	0.350058	6.1803	18.6953	12.9028	0.745001	-0.441234	-0.500286	0.373451	0.897318	-0.235278	0.552728	-0.0115502	0.833282	8.41531	19.8156	14.5609	0.858773	0.2611	0.440836	0.417775	0.141242	-0.897505	-0.296603	0.954923	0.0122137	10.9916	21.0689	13.6711	-0.181527	0.940996	-0.285613	-0.827996	-0.302946	-0.471854	-0.530538	0.150832	0.834134	8.60914	15.9005	14.416	0.526442	-0.281377	-0.8023	-0.0646075	0.92768	-0.367743	0.847753	0.24543	0.470191	10.1885	15.7066	16.9592	0.0279709	-0.959377	0.280738	-0.247305	-0.278759	-0.927973	0.968534	-0.0434716	-0.245055	10.2724	14.9647	19.8648	0.732159	-0.63285	-0.251881	-0.673389	-0.728131	-0.127958	-0.102424	0.2633	-0.959261
0.936	7.24894	15.752	11.0845	0.0533664	-0.608576	-0.791699	0.512451	0.697159	-0.501361	0.857057	-0.378951	0.34907	6.19189	18.6836	12.8978	0.744399	-0.441227	-0.501188	0.378592	0.897164	-0.227519	0.550035	-0.0203808	0.834893	8.42508	19.8194	14.5479	0.858714	0.261305	0.440828	0.414792	0.150729	-0.897345	-0.300927	0.953415	0.0210456	11.0012	21.0638	13.6451	-0.182233	0.950009	-0.253524	-0.831334	-0.286551	-0.476206	-0.525047	0.123983	0.841994	8.62619	15.895	14.4136	0.524821	-0.294242	-0.798739	-0.0598552	0.923275	-0.379447	0.849105	0.246951	0.466943	10.2007	15.7154	16.9609	0.0241325	-0.955622	0.293606	-0.250704	-0.290091	-0.923577	0.967763	-0.0513199	-0.246579	10.2731	14.9633	19.8642	0.733014	-0.630949	-0.254155	-0.67286	-0.727366	-0.134898	-0.09975	0.269892	-0.95771
0.94	7.27036	15.7432	11.0805	0.0510547	-0.60992	-0.790816	0.512552	0.695612	-0.503403	0.857137	-0.379634	0.34813	6.20368	18.6721	12.8927	0.744082	-0.441702	-0.50124	0.383101	0.89675	-0.221525	0.547335	-0.0271929	0.836472	8.43593	19.8214	14.5347	0.858136	0.262401	0.441303	0.412732	0.15867	-0.896926	-0.305375	0.951825	0.027859	11.0103	21.0596	13.6185	-0.182373	0.95901	-0.216887	-0.835531	-0.267438	-0.479963	-0.518293	0.0936832	0.850056	8.64337	15.8897	14.4112	0.522783	-0.308461	-0.794701	-0.0547378	0.918167	-0.392393	0.850707	0.248637	0.463118	10.2117	15.7254	16.9633	0.0206537	-0.951218	0.307829	-0.254426	-0.302758	-0.91848	0.966872	-0.0593497	-0.248268	10.2737	14.9622	19.8639	0.733972	-0.629104	-0.255954	-0.672211	-0.726727	-0.141423	-0.0970391	0.275856	-0.956288
0.944	7.29184	15.7345	11.0765	0.0487657	-0.61121	-0.789965	0.512682	0.694083	-0.505376	0.857192	-0.380356	0.347204	6.21572	18.6607	12.8874	0.744031	-0.442934	-0.500228	0.38674	0.896013	-0.218157	0.54484	-0.0311428	0.837962	8.44781	19.8209	14.5219	0.856667	0.26511	0.442535	0.412001	0.164633	-0.896187	-0.310444	0.950059	0.0318101	11.0178	21.0569	13.5906	-0.180689	0.967155	-0.178779	-0.840953	-0.246183	-0.481863	-0.510049	0.063277	0.857815	8.66056	15.8844	14.4088	0.520585	-0.323611	-0.790106	-0.0492689	0.912461	-0.406187	0.852387	0.250383	0.45907	10.2223	15.7366	16.966	0.0171304	-0.94625	0.322982	-0.258494	-0.316238	-0.912784	0.965861	-0.0678524	-0.250017	10.2737	14.9611	19.8636	0.73518	-0.627466	-0.256508	-0.671282	-0.726533	-0.146733	-0.0942915	0.280064	-0.955339
0.948	7.31343	15.7257	11.0726	0.0466867	-0.612404	-0.789166	0.512775	0.692685	-0.507198	0.857253	-0.380985	0.346364	6.22868	18.6494	12.8824	0.744373	-0.445256	-0.497651	0.389039	0.894874	-0.218745	0.542732	-0.0307776	0.839342	8.4618	19.8165	14.5105	0.853795	0.270433	0.44486	0.413231	0.167719	-0.895048	-0.316662	0.948017	0.0314459	11.0232	21.0562	13.5606	-0.178805	0.964587	-0.193907	-0.846795	-0.251222	-0.468856	-0.500966	0.0803659	0.861727	8.67829	15.8787	14.4063	0.518055	-0.339267	-0.785186	-0.043546	0.906322	-0.420339	0.854238	0.25195	0.454751	10.2325	15.748	16.969	0.0136835	-0.940816	0.338642	-0.262613	-0.330166	-0.906656	0.964804	-0.0765255	-0.251588	10.2735	14.9602	19.8634	0.736569	-0.626197	-0.255621	-0.670112	-0.726897	-0.150234	-0.091734	0.281953	-0.955033
0.952	7.33511	15.7169	11.0686	0.0447208	-0.613576	-0.788368	0.512779	0.691365	-0.508992	0.857355	-0.381496	0.345547	6.24212	18.638	12.8777	0.744652	-0.447229	-0.49546	0.391673	0.893862	-0.218182	0.54045	-0.0315888	0.840783	8.47607	19.813	14.499	0.851313	0.274963	0.446834	0.413846	0.17156	-0.894035	-0.322486	0.946025	0.0322583	11.03	21.0545	13.5316	-0.178833	0.957794	-0.225055	-0.85161	-0.265241	-0.452114	-0.492726	0.110806	0.863101	8.69642	15.8725	14.4037	0.51513	-0.354607	-0.780317	-0.0378729	0.900096	-0.434042	0.856275	0.253141	0.450237	10.2418	15.7589	16.9725	0.0105134	-0.935192	0.353986	-0.266435	-0.343827	-0.900442	0.963796	-0.0848473	-0.252782	10.2734	14.9596	19.8639	0.738119	-0.625094	-0.253844	-0.668697	-0.727782	-0.152243	-0.0895767	0.282119	-0.955188
0.956	7.35688	15.708	11.0646	0.0428111	-0.614744	-0.787564	0.512706	0.690091	-0.51079	0.857496	-0.381922	0.344727	6.25583	18.6263	12.8733	0.744776	-0.448594	-0.494037	0.394932	0.893067	-0.215548	0.537901	-0.0345759	0.842299	8.49016	19.8111	14.487	0.849596	0.278033	0.4482	0.413376	0.176765	-0.893238	-0.327576	0.944167	0.0352466	11.0389	21.0512	13.5042	-0.180887	0.948378	-0.260499	-0.855218	-0.282472	-0.434524	-0.485677	0.144184	0.862165	8.7148	15.8659	14.4009	0.512044	-0.36887	-0.775723	-0.0324695	0.894139	-0.446612	0.858345	0.253872	0.445861	10.2509	15.7685	16.976	0.00724458	-0.929698	0.368252	-0.26991	-0.356411	-0.894494	0.962858	-0.0929148	-0.253517	10.2727	14.9588	19.8646	0.740046	-0.623808	-0.251388	-0.666809	-0.729301	-0.153253	-0.0877365	0.281042	-0.955677
