time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.056	5.00152	16.598	12.19	0.597682	0.00226917	-0.80173	-0.00630086	0.999978	-0.00186695	0.801708	0.00616743	0.597684	6.79911	18.579	14.6074	0.606424	-0.0175622	-0.794947	0.0280907	0.999605	-0.000654584	0.794645	-0.0219336	0.606678	8.61838	18.6633	16.9913	0.587211	-0.809257	0.0169291	0.028086	-0.000531374	-0.999605	0.808946	0.587455	0.0224168	10.38	18.7475	19.4182	0.630328	-0.774239	-0.0569305	-0.0882827	0.0013705	-0.996095	0.771293	0.632892	-0.067488	6.79003	14.5791	14.5827	0.615043	0.00648336	-0.788467	-0.00675176	0.999973	0.00295582	0.788465	0.00350558	0.61507	8.63516	14.5588	16.9481	0.572754	-0.819697	-0.00711124	-0.00654523	0.00410179	-0.99997	0.819701	0.572783	-0.00301579	10.3534	14.5392	19.4072	0.634069	-0.773252	0.00620055	0.030612	0.0170881	-0.999385	0.77267	0.633869	0.0345058
0.06	5.00197	16.5977	12.1884	0.597679	0.00227454	-0.801732	-0.00685544	0.999974	-0.00227366	0.801706	0.00685515	0.597679	6.79955	18.577	14.6073	0.606673	-0.0197558	-0.794706	0.0315531	0.999502	-0.000759446	0.794325	-0.0246147	0.606994	8.61957	18.6717	16.9902	0.586018	-0.810072	0.0191229	0.0315436	-0.000775627	-0.999502	0.809684	0.58633	0.025098	10.3776	18.7663	19.4193	0.634129	-0.770559	-0.0641752	-0.0986287	0.00171156	-0.995123	0.766911	0.637366	-0.0749139	6.79045	14.5771	14.5798	0.615978	0.00768035	-0.787726	-0.00757559	0.999964	0.0038258	0.787727	0.00361087	0.616014	8.63839	14.5544	16.943	0.570221	-0.821449	-0.00830764	-0.0073007	0.00504511	-0.999961	0.821459	0.570259	-0.00312032	10.3491	14.5325	19.4074	0.637604	-0.770331	0.00715736	0.0354453	0.0200545	-0.99917	0.769548	0.637329	0.0400915
0.064	5.00248	16.5974	12.1868	0.597772	0.0021775	-0.801663	-0.00738513	0.999969	-0.00279069	0.801632	0.00758858	0.59777	6.80015	18.5751	14.6069	0.607144	-0.0218028	-0.794293	0.0350395	0.999386	-0.000648812	0.793819	-0.0274377	0.607535	8.62158	18.6803	16.9884	0.58414	-0.811377	0.0211703	0.0350294	-0.000856817	-0.999386	0.810897	0.584523	0.0279215	10.374	18.7853	19.4211	0.638756	-0.766054	-0.0717855	-0.108926	0.00232527	-0.994047	0.76166	0.642773	-0.0819577	6.79144	14.5753	14.5766	0.616368	0.00884914	-0.787409	-0.00835346	0.999954	0.00469887	0.787414	0.00368135	0.616413	8.64054	14.5502	16.9388	0.568198	-0.822838	-0.00947617	-0.00801004	0.00598467	-0.99995	0.822853	0.568245	-0.00319048	10.3451	14.5262	19.4074	0.640936	-0.767553	0.00802303	0.0403712	0.0232701	-0.998914	0.766532	0.640563	0.0459017
0.068	5.00304	16.597	12.1852	0.597732	0.00202756	-0.801693	-0.00779284	0.999964	-0.00328123	0.801658	0.00820876	0.597727	6.8003	18.5736	14.6066	0.60761	-0.0238068	-0.793879	0.0384998	0.999258	-0.000499172	0.793302	-0.0302609	0.608076	8.62313	18.6891	16.9865	0.582537	-0.812474	0.0231746	0.0384903	-0.000905124	-0.999259	0.811892	0.582997	0.0307451	10.3707	18.8046	19.4221	0.643188	-0.761575	-0.0794542	-0.119253	0.00286907	-0.99286	0.756365	0.64807	-0.0889745	6.79219	14.5737	14.5737	0.617624	0.0101036	-0.786408	-0.00916944	0.999942	0.0056456	0.78642	0.00372406	0.617681	8.64506	14.5462	16.933	0.564535	-0.825339	-0.0107298	-0.00872564	0.00703132	-0.999937	0.825363	0.564594	-0.00323219	10.3387	14.52	19.4091	0.645677	-0.763556	0.00909378	0.045097	0.0262413	-0.998638	0.762278	0.645208	0.0513775
0.072	5.00366	16.5967	12.1834	0.597583	0.00181792	-0.801805	-0.00811648	0.99996	-0.003782	0.801766	0.00876789	0.597574	6.80005	18.5723	14.6063	0.608223	-0.025767	-0.793348	0.0419766	0.999119	-0.000268775	0.792656	-0.0331385	0.608768	8.62471	18.6982	16.9842	0.580877	-0.813603	0.0251353	0.0419702	-0.000901672	-0.999118	0.812909	0.58142	0.0336233	10.3673	18.8241	19.4229	0.647683	-0.756892	-0.0872989	-0.129765	0.00332079	-0.991539	0.750778	0.653532	-0.0960674	6.79277	14.5724	14.5712	0.618935	0.011405	-0.785359	-0.0101039	0.999927	0.00655814	0.785377	0.00387611	0.619006	8.64958	14.5421	16.9273	0.561629	-0.827301	-0.0120304	-0.00955638	0.00805304	-0.999922	0.827334	0.5617	-0.00338318	10.3345	14.5135	19.4093	0.649263	-0.760496	0.0101702	0.0504399	0.0297122	-0.998285	0.75889	0.648663	0.0576504
0.076	5.00434	16.5964	12.1816	0.597409	0.00153551	-0.801935	-0.00837369	0.999956	-0.00432338	0.801893	0.00929798	0.597395	6.79964	18.5712	14.6059	0.609038	-0.0275713	-0.792662	0.0454981	0.998964	0.00021112	0.791835	-0.0361932	0.609661	8.62675	18.7077	16.9814	0.578732	-0.815073	0.02694	0.0455037	-0.000708716	-0.998964	0.814247	0.579358	0.0366787	10.363	18.8442	19.4241	0.652791	-0.751476	-0.0956484	-0.140593	0.00388533	-0.99006	0.744377	0.659749	-0.103116	6.7935	14.5713	14.5687	0.620311	0.0125339	-0.784256	-0.0110569	0.999913	0.00723502	0.784278	0.00418349	0.620395	8.65443	14.5382	16.9215	0.558379	-0.829482	-0.0131584	-0.0104088	0.00885509	-0.999907	0.829521	0.558464	-0.00368945	10.3296	14.5069	19.4101	0.653263	-0.757045	0.0114049	0.0559948	0.0332855	-0.997876	0.755058	0.652514	0.0641348
0.08	5.00509	16.596	12.1797	0.597144	0.00119776	-0.802133	-0.0084975	0.999952	-0.00483277	0.802089	0.00970199	0.597125	6.79892	18.5704	14.6054	0.609672	-0.0294759	-0.792106	0.0490638	0.998795	0.000596407	0.791134	-0.0392273	0.610384	8.62793	18.7176	16.9788	0.577118	-0.816151	0.0288451	0.0490799	-0.000594776	-0.998795	0.815184	0.577838	0.0397134	10.3593	18.8649	19.4244	0.657417	-0.746306	-0.104067	-0.151944	0.0039763	-0.988381	0.738049	0.665591	-0.110783	6.79413	14.5706	14.5666	0.622302	0.013669	-0.782658	-0.01209	0.999896	0.00785008	0.782684	0.00457717	0.622403	8.66104	14.5344	16.9146	0.554115	-0.832318	-0.0142922	-0.0113181	0.00963467	-0.99989	0.832363	0.554215	-0.00408154	10.3234	14.5004	19.4117	0.657982	-0.752922	0.0129379	0.0615728	0.0366693	-0.997429	0.750512	0.657087	0.0704873
0.084	5.00592	16.5956	12.1778	0.596999	0.000767645	-0.802242	-0.00859534	0.999948	-0.00543951	0.802196	0.0101429	0.596975	6.79845	18.5698	14.6046	0.61032	-0.0314119	-0.791532	0.0527651	0.998606	0.00105557	0.790396	-0.0424095	0.611127	8.62941	18.7281	16.9758	0.575217	-0.817422	0.0307815	0.0527956	-0.000452224	-0.998605	0.816295	0.57604	0.0428962	10.3551	18.8864	19.4247	0.662315	-0.740659	-0.112973	-0.163977	0.00383214	-0.986457	0.731061	0.67187	-0.118913	6.79538	14.57	14.5641	0.623473	0.0146443	-0.781708	-0.0130834	0.99988	0.00829646	0.781735	0.00505481	0.62359	8.6658	14.5307	16.9093	0.551377	-0.834116	-0.0152668	-0.0122217	0.0102218	-0.999873	0.834166	0.551494	-0.00455823	10.3199	14.494	19.4118	0.661356	-0.749938	0.0142078	0.0672779	0.0404442	-0.996914	0.747049	0.660271	0.0772022
0.088	5.00683	16.5953	12.1757	0.596985	0.000222193	-0.802252	-0.00861698	0.999944	-0.00613527	0.802206	0.0105757	0.596954	6.79823	18.5693	14.6035	0.610923	-0.0333683	-0.790987	0.0565824	0.998397	0.00158366	0.789665	-0.0457234	0.611832	8.631	18.739	16.9725	0.57308	-0.818845	0.0327384	0.0566317	-0.000282579	-0.998395	0.81754	0.574015	0.0462106	10.3502	18.9089	19.4251	0.66747	-0.734501	-0.122444	-0.176748	0.00346022	-0.98425	0.723356	0.678599	-0.127512	6.79734	14.5695	14.5612	0.624386	0.0154043	-0.780964	-0.0141426	0.999865	0.0084149	0.780988	0.00579075	0.624519	8.6705	14.5271	16.9041	0.548042	-0.836297	-0.0160262	-0.0132121	0.0105024	-0.999858	0.836346	0.548176	-0.00529343	10.3146	14.4874	19.4132	0.665714	-0.746035	0.0159775	0.0732977	0.0440681	-0.996336	0.742598	0.664446	0.0840195
0.092	5.00782	16.5948	12.1736	0.596971	-0.000403584	-0.802263	-0.00854155	0.99994	-0.00685887	0.802217	0.0109471	0.596932	6.79792	18.5691	14.6022	0.61137	-0.035662	-0.790541	0.0605394	0.998164	0.00179049	0.789026	-0.0489535	0.612407	8.63204	18.7507	16.9692	0.571355	-0.819955	0.0350324	0.0605931	-0.000424287	-0.998162	0.818463	0.572428	0.0494411	10.3461	18.9325	19.4246	0.672078	-0.728615	-0.132029	-0.190393	0.00227052	-0.981705	0.715585	0.68492	-0.137197	6.79954	14.5693	14.5584	0.625401	0.0161634	-0.780136	-0.0152997	0.999847	0.00845045	0.780154	0.00665092	0.625552	8.67574	14.5234	16.8988	0.544486	-0.838602	-0.0167846	-0.0143013	0.0107263	-0.99984	0.838648	0.544639	-0.00615277	10.3092	14.4805	19.4148	0.670138	-0.742018	0.017991	0.079644	0.0477877	-0.995677	0.737951	0.668674	0.0911217
0.096	5.00889	16.5944	12.1714	0.597023	-0.00109449	-0.802223	-0.00849941	0.999934	-0.00768957	0.802179	0.0114093	0.596974	6.79777	18.5688	14.6008	0.612055	-0.0381103	-0.789896	0.0647115	0.997902	0.00199607	0.788163	-0.0523371	0.613237	8.63393	18.7629	16.9653	0.569012	-0.821475	0.0374813	0.0647682	-0.000667924	-0.9979	0.819775	0.570244	0.0528254	10.341	18.9572	19.4246	0.677103	-0.721983	-0.142377	-0.204879	0.000876016	-0.978787	0.706793	0.69191	-0.147326	6.80214	14.569	14.5551	0.625776	0.0165968	-0.779826	-0.0162841	0.999834	0.00821197	0.779833	0.00755989	0.625942	8.67947	14.5202	16.8946	0.542013	-0.840194	-0.0172178	-0.0152682	0.0106396	-0.999827	0.840231	0.542182	-0.00706143	10.3055	14.4744	19.4153	0.673712	-0.73873	0.0197352	0.0856597	0.0515393	-0.994991	0.734012	0.672028	0.0980021
0.1	5.01004	16.5939	12.1692	0.596959	-0.00183818	-0.802269	-0.00836703	0.999929	-0.00851687	0.802228	0.0117968	0.596901	6.79724	18.5687	14.5995	0.612841	-0.0408472	-0.78915	0.0690185	0.997613	0.00196118	0.787186	-0.0556679	0.614197	8.63576	18.7757	16.9611	0.566659	-0.82297	0.0402188	0.0690631	-0.00119989	-0.997612	0.821053	0.568083	0.0561569	10.3357	18.9829	19.4242	0.681994	-0.715137	-0.153177	-0.22012	-0.000979804	-0.975472	0.697446	0.698983	-0.158084	6.80459	14.569	14.5523	0.626829	0.0168079	-0.778976	-0.0173782	0.99982	0.00758917	0.778963	0.00878005	0.627008	8.68508	14.5168	16.8892	0.538002	-0.842764	-0.0174282	-0.0163584	0.0102332	-0.999814	0.842785	0.538187	-0.00828074	10.2991	14.4678	19.4176	0.678616	-0.734156	0.0222601	0.0920095	0.0549027	-0.994243	0.728708	0.676757	0.104807
0.104	5.01126	16.5934	12.167	0.596723	-0.00259737	-0.802443	-0.00817862	0.999923	-0.00931847	0.802405	0.0121234	0.596656	6.79623	18.5688	14.5984	0.613708	-0.0440989	-0.788301	0.0734957	0.997295	0.00142751	0.786105	-0.0588128	0.615288	8.63735	18.7892	16.9567	0.564515	-0.824278	0.0434711	0.0734944	-0.00226228	-0.997293	0.822145	0.566181	0.0593027	10.3309	19.0097	19.4232	0.686441	-0.708406	-0.164193	-0.236109	-0.00356378	-0.97172	0.687787	0.705796	-0.169707	6.80662	14.5691	14.5499	0.628285	0.016962	-0.777798	-0.0185725	0.999804	0.00680103	0.777762	0.0101727	0.628477	8.69148	14.5133	16.8832	0.534153	-0.845205	-0.0175813	-0.0175697	0.0096934	-0.999799	0.845205	0.534354	-0.00967221	10.2939	14.4606	19.4188	0.682818	-0.73017	0.0247125	0.0989364	0.0589005	-0.993349	0.723859	0.680722	0.112459
0.108	5.01257	16.5929	12.1647	0.596476	-0.00337152	-0.802623	-0.00804473	0.999916	-0.0101788	0.80259	0.0125283	0.596399	6.79526	18.5686	14.5975	0.614821	-0.0475553	-0.787232	0.0781784	0.996939	0.000833212	0.784783	-0.0620568	0.616657	8.63972	18.8032	16.9518	0.561754	-0.825973	0.0469284	0.0781163	-0.00351417	-0.996938	0.823608	0.563699	0.0625478	10.325	19.0375	19.4227	0.69131	-0.700748	-0.176191	-0.252647	-0.00597187	-0.96754	0.676949	0.713384	-0.18117	6.80874	14.569	14.5474	0.62948	0.016711	-0.776837	-0.0195317	0.999793	0.00568033	0.776771	0.0115973	0.629676	8.69718	14.5104	16.8777	0.530772	-0.847337	-0.0173296	-0.0186037	0.00879415	-0.999788	0.84731	0.530982	-0.0110959	10.2895	14.4546	19.4196	0.686695	-0.726439	0.0271512	0.10525	0.0623965	-0.992486	0.719286	0.684393	0.119305
